#Digilent WaveForms Oscilloscope Acquisition,,,,,,,,,,
#Device Name: Discovery2,,,,,,,,,,
#Serial Number: SN:210321A35E99,,,,,,,,,,
#Date Time: 2024-12-02 09:22:30.457,,,,,,,,,,
#Sample rate: 5000Hz,,,,,,,,,,
#Samples: 25000,,,,,,,,,,
#Channel 1: Range: 500 mV/div Offset: -2 V Sample Mode: Average,,,,,,,,,,
,,,,,,,,,,
Time (s),EXP11,EXP12,EXP13,EXP14,EXP15,EXP21,EXP22,EXP23,EXP24,EXP25
2.365,0.835850324,0.835515727,0.835515727,0.835515727,0.835181129,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
2.3652,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
2.3654,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836519519
2.3656,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
2.3658,0.835850324,0.835515727,0.835515727,0.835515727,0.835181129,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
2.366,0.835850324,0.835515727,0.835515727,0.835181129,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
2.3662,0.835850324,0.835515727,0.835515727,0.835181129,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
2.3664,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836184921,0.836184921,0.836184921
2.3666,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
2.3668,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
2.367,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
2.3672,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
2.3674,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836519519
2.3676,0.835850324,0.835515727,0.835515727,0.835181129,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836519519
2.3678,0.835850324,0.835515727,0.835515727,0.835181129,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
2.368,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
2.3682,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835515727,0.836184921,0.836519519,0.836519519,0.836184921
2.3684,0.835515727,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
2.3686,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
2.3688,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
2.369,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836184921,0.836184921,0.836184921
2.3692,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836519519
2.3694,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836519519
2.3696,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836519519
2.3698,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836184921,0.836184921,0.836519519
2.37,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836519519
2.3702,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836519519
2.3704,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836184921,0.836184921,0.836184921
2.3706,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
2.3708,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836184921,0.836184921,0.836519519
2.371,0.835515727,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
2.3712,0.835850324,0.835515727,0.835515727,0.835181129,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836519519
2.3714,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836184921,0.836184921,0.836519519
2.3716,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836184921,0.836184921,0.836519519
2.3718,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
2.372,0.835850324,0.835515727,0.835515727,0.835181129,0.835515727,0.835850324,0.836184921,0.836184921,0.836184921,0.836184921
2.3722,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
2.3724,0.835850324,0.835515727,0.835515727,0.835181129,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836519519
2.3726,0.835850324,0.835515727,0.835515727,0.835181129,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
2.3728,0.835850324,0.835181129,0.835515727,0.835181129,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
2.373,0.835850324,0.835515727,0.835515727,0.835181129,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836519519
2.3732,0.835850324,0.835515727,0.835515727,0.835181129,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836519519
2.3734,0.835850324,0.835515727,0.835515727,0.835181129,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836519519
2.3736,0.835515727,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836184921,0.836184921,0.836519519
2.3738,0.835850324,0.835515727,0.835515727,0.835181129,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
2.374,0.835515727,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
2.3742,0.835850324,0.835515727,0.835515727,0.835181129,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
2.3744,0.835850324,0.835515727,0.835515727,0.835181129,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836519519
2.3746,0.835850324,0.835515727,0.835515727,0.835181129,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836519519
2.3748,0.835515727,0.835515727,0.835515727,0.835181129,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
2.375,0.835850324,0.835515727,0.835515727,0.835181129,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836519519
2.3752,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
2.3754,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835515727,0.836519519,0.836519519,0.836519519,0.836184921
2.3756,0.835850324,0.835515727,0.835515727,0.835181129,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
2.3758,0.835850324,0.835515727,0.835515727,0.835515727,0.835181129,0.835850324,0.836519519,0.836519519,0.836519519,0.836519519
2.376,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
2.3762,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836519519
2.3764,0.835515727,0.835515727,0.835515727,0.835181129,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836519519
2.3766,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836519519
2.3768,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836519519
2.377,0.835850324,0.835515727,0.835515727,0.835181129,0.835181129,0.835850324,0.836519519,0.836519519,0.836519519,0.836519519
2.3772,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836519519
2.3774,0.835850324,0.835515727,0.835515727,0.835181129,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836519519
2.3776,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
2.3778,0.835850324,0.835181129,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836519519
2.378,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836519519
2.3782,0.835850324,0.835515727,0.835515727,0.835181129,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836519519
2.3784,0.835850324,0.835515727,0.835515727,0.835181129,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836519519
2.3786,0.835515727,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836519519
2.3788,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835515727,0.836519519,0.836519519,0.836519519,0.836519519
2.379,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836519519
2.3792,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
2.3794,0.835850324,0.835515727,0.835515727,0.835181129,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836519519
2.3796,0.835850324,0.835515727,0.835515727,0.835181129,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836519519
2.3798,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836519519
2.38,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
2.3802,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
2.3804,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
2.3806,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836519519
2.3808,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836519519
2.381,0.835515727,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836519519
2.3812,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
2.3814,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836519519
2.3816,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836184921,0.836184921,0.836519519
2.3818,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836519519
2.382,0.835515727,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836519519
2.3822,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836519519
2.3824,0.835850324,0.835181129,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
2.3826,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836519519
2.3828,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
2.383,0.835850324,0.835515727,0.835515727,0.835181129,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
2.3832,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836184921,0.836184921,0.836519519
2.3834,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836184921,0.836184921,0.836519519
2.3836,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836184921,0.836184921,0.836184921
2.3838,0.835850324,0.835515727,0.835515727,0.835181129,0.835515727,0.835515727,0.836184921,0.836519519,0.836519519,0.836184921
2.384,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
2.3842,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
2.3844,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
2.3846,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836519519
2.3848,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836519519
2.385,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836184921,0.836184921,0.836184921
2.3852,0.835850324,0.835515727,0.835515727,0.835181129,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
2.3854,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
2.3856,0.835515727,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836184921,0.836184921,0.836184921
2.3858,0.835850324,0.835181129,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
2.386,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
2.3862,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
2.3864,0.835515727,0.835515727,0.835515727,0.835181129,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
2.3866,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
2.3868,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836519519
2.387,0.835850324,0.835515727,0.835850324,0.835181129,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
2.3872,0.835850324,0.835515727,0.835515727,0.835181129,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
2.3874,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836519519
2.3876,0.835850324,0.835515727,0.835515727,0.835181129,0.835515727,0.835850324,0.836519519,0.836184921,0.836184921,0.836184921
2.3878,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
2.388,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
2.3882,0.835515727,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836184921,0.836184921,0.836184921
2.3884,0.835850324,0.835515727,0.835515727,0.835181129,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
2.3886,0.835850324,0.835515727,0.835515727,0.835181129,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
2.3888,0.835850324,0.835181129,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
2.389,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
2.3892,0.835850324,0.835515727,0.835515727,0.835181129,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
2.3894,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
2.3896,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
2.3898,0.835850324,0.835181129,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
2.39,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
2.3902,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
2.3904,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
2.3906,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
2.3908,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
2.391,0.835515727,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
2.3912,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836184921,0.836184921,0.836184921
2.3914,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
2.3916,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
2.3918,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
2.392,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
2.3922,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836519519
2.3924,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
2.3926,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
2.3928,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
2.393,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
2.3932,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
2.3934,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
2.3936,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
2.3938,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
2.394,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835515727,0.836519519,0.836519519,0.836519519,0.836184921
2.3942,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
2.3944,0.835515727,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
2.3946,0.835850324,0.835515727,0.835515727,0.835181129,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
2.3948,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835515727,0.836184921,0.836519519,0.836519519,0.836184921
2.395,0.835850324,0.835515727,0.835515727,0.835181129,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836519519
2.3952,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
2.3954,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
2.3956,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836184921,0.836184921,0.836184921
2.3958,0.835850324,0.835515727,0.835515727,0.835181129,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
2.396,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836184921,0.836184921,0.836184921
2.3962,0.835850324,0.835515727,0.835515727,0.835181129,0.835515727,0.835850324,0.836184921,0.836184921,0.836184921,0.836184921
2.3964,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836184921,0.836184921,0.836184921
2.3966,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
2.3968,0.835515727,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836519519
2.397,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836519519
2.3972,0.835850324,0.835515727,0.835515727,0.835181129,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
2.3974,0.835850324,0.835515727,0.835515727,0.835181129,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
2.3976,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
2.3978,0.835850324,0.835181129,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
2.398,0.835850324,0.835515727,0.835515727,0.835181129,0.835515727,0.835850324,0.836184921,0.836184921,0.836184921,0.836184921
2.3982,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
2.3984,0.835515727,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836519519
2.3986,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836184921,0.836184921,0.836184921
2.3988,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
2.399,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
2.3992,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836184921,0.836184921,0.836184921
2.3994,0.835515727,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836519519
2.3996,0.835850324,0.835515727,0.835515727,0.835181129,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
2.3998,0.835850324,0.835515727,0.835515727,0.835181129,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
2.4,0.835850324,0.835515727,0.835515727,0.835181129,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836519519
2.4002,0.835850324,0.835515727,0.835515727,0.835181129,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836519519
2.4004,0.835850324,0.835515727,0.835515727,0.835181129,0.835515727,0.835850324,0.836519519,0.836184921,0.836184921,0.836184921
2.4006,0.835850324,0.835515727,0.835515727,0.835181129,0.835515727,0.835850324,0.836184921,0.836184921,0.836184921,0.836519519
2.4008,0.835850324,0.835515727,0.835515727,0.835181129,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
2.401,0.835850324,0.835515727,0.835515727,0.835181129,0.835181129,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
2.4012,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836184921,0.836184921,0.836519519
2.4014,0.835850324,0.835515727,0.835515727,0.835181129,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836519519
2.4016,0.835850324,0.835515727,0.835515727,0.835181129,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
2.4018,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836184921,0.836184921,0.836184921
2.402,0.835850324,0.835515727,0.835515727,0.835181129,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
2.4022,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
2.4024,0.835850324,0.835515727,0.835515727,0.835181129,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
2.4026,0.835850324,0.835515727,0.835515727,0.835181129,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
2.4028,0.835850324,0.835515727,0.835515727,0.835181129,0.835515727,0.835850324,0.836184921,0.836184921,0.836184921,0.836184921
2.403,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836184921,0.836184921,0.836184921
2.4032,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836184921,0.836184921,0.836184921
2.4034,0.835515727,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836184921,0.836184921,0.836184921
2.4036,0.835850324,0.835515727,0.835515727,0.835181129,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
2.4038,0.835515727,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
2.404,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
2.4042,0.835850324,0.835515727,0.835515727,0.835181129,0.835515727,0.835850324,0.836184921,0.836184921,0.836184921,0.836184921
2.4044,0.835515727,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836184921,0.836184921,0.836519519
2.4046,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836184921,0.836184921,0.836184921
2.4048,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
2.405,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
2.4052,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836184921,0.836184921,0.836519519
2.4054,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
2.4056,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836184921,0.836184921,0.836184921
2.4058,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836184921,0.836184921,0.836184921
2.406,0.835850324,0.835515727,0.835515727,0.835181129,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
2.4062,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836184921,0.836184921,0.836184921
2.4064,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
2.4066,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
2.4068,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836184921,0.836184921,0.836184921
2.407,0.835850324,0.835515727,0.835515727,0.835181129,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
